date,price
2021-03-24,6535.7897
2021-03-25,6536.9802
2021-03-26,6674.2192
2021-03-29,6684.0899
2021-03-30,6739.2805
2021-03-31,6685.5042
2021-04-01,6763.5922
2021-04-02,6819.259
2021-04-06,6801.4916
2021-04-07,6765.1736
2021-04-08,6776.0986
2021-04-09,6692.0992
2021-04-12,6576.0216
2021-04-13,6563.6975
2021-04-14,6622.0256
2021-04-15,6589.3926
2021-04-16,6622.2992
2021-04-19,6766.8692
2021-04-20,6764.1071
2021-04-21,6777.9606
2021-04-22,6778.4059
2021-04-23,6830.0067
2021-04-26,6765.9747
2021-04-27,6780.4989
2021-04-28,6820.5709
2021-04-29,6867.2325
2021-04-30,6824.5024
2021-05-06,6761.39
2021-05-07,6683.8434
2021-05-10,6688.0572
2021-05-11,6714.8753
2021-05-12,6751.1081
2021-05-13,6680.8868
2021-05-14,6823.1926
2021-05-17,6912.9192
2021-05-18,6921.0052
2021-05-19,6902.6001
2021-05-20,6909.2093
2021-05-21,6852.0807
2021-05-24,6878.2757
2021-05-25,7063.9239
2021-05-26,7068.5869
2021-05-27,7100.9352
2021-05-28,7080.5099
2021-05-31,7106.9459
2021-06-01,7120.8356
2021-06-02,7056.1633
2021-06-03,7018.593
2021-06-04,7055.6537
2021-06-07,7058.5425
2021-06-08,7003.4445
2021-06-09,7011.2511
2021-06-10,7065.5848
2021-06-11,7010.1433
2021-06-15,6935.2042
2021-06-16,6823.8187
2021-06-17,6862.003
2021-06-18,6875.5938
2021-06-21,6874.5652
2021-06-22,6916.1784
2021-06-23,6955.1129
2021-06-24,6957.6998
2021-06-25,7063.7544
2021-06-28,7080.2473
2021-06-29,7005.1504
2021-06-30,7053.1167
2021-07-01,7038.4182
2021-07-02,6869.1532
2021-07-05,6887.0403
2021-07-06,6888.121
2021-07-07,6963.4216
2021-07-08,6907.2444
2021-07-09,6905.6961
2021-07-12,6997.0574
2021-07-13,7027.3095
2021-07-14,6951.3018
2021-07-15,7032.6134
2021-07-16,6975.8635
2021-07-19,6987.7382
2021-07-20,6986.376
2021-07-21,7045.1026
2021-07-22,7063.621
2021-07-23,6989.3475
2021-07-26,6789.1611
2021-07-27,6571.3264
2021-07-28,6559.1564
2021-07-29,6687.1664
2021-07-30,6649.7778
2021-08-02,6803.533
2021-08-03,6791.2911
2021-08-04,6865.2666
2021-08-05,6829.0548
2021-08-06,6807.7233
2021-08-09,6884.826
2021-08-10,6954.9774
2021-08-11,6938.2412
2021-08-12,6899.08
2021-08-13,6869.415
2021-08-16,6857.1191
2021-08-17,6711.0948
2021-08-18,6782.2236
2021-08-19,6749.887
2021-08-20,6647.5592
2021-08-23,6746.1487
2021-08-24,6817.1071
2021-08-25,6844.3736
2021-08-26,6734.4065
2021-08-27,6775.9165
2021-08-30,6772.2457
2021-08-31,6770.7732
2021-09-01,6823.7899
2021-09-02,6850.2654
2021-09-03,6815.8087
2021-09-06,6929.5383
2021-09-07,7025.4593
2021-09-08,7014.0946
2021-09-09,7028.9623
2021-09-10,7072.6767
2021-09-13,7059.1573
2021-09-14,6958.9404
2021-09-15,6914.5975
2021-09-16,6817.681
2021-09-17,6857.5591
2021-09-22,6835.0193
2021-09-23,6879.7172
2021-09-24,6847.152
2021-09-27,6827.8531
2021-09-28,6841.3752
2021-09-29,6744.6766
2021-09-30,6800.7703
2021-10-08,6865.0753
2021-10-11,6871.4786
2021-10-12,6783.8767
2021-10-13,6850.2083
2021-10-14,6828.4559
2021-10-15,6852.4804
2021-10-18,6802.2097
2021-10-19,6865.0862
2021-10-20,6851.4676
2021-10-21,6865.6037
2021-10-22,6883.0287
2021-10-25,6924.6083
2021-10-26,6906.881
2021-10-27,6825.6592
2021-10-28,6766.7034
2021-10-29,6830.7687
2021-11-01,6820.5987
2021-11-02,6749.169
2021-11-03,6737.0368
2021-11-04,6800.4748
2021-11-05,6753.4043
2021-11-08,6767.7728
2021-11-09,6779.199
2021-11-10,6747.6486
2021-11-11,6842.9752
2021-11-12,6840.7094
2021-11-15,6820.7101
2021-11-16,6809.4812
2021-11-17,6825.9988
2021-11-18,6770.5266
2021-11-19,6845.9599
2021-11-22,6889.5046
2021-11-23,6892.3944
2021-11-24,6894.6642
2021-11-25,6868.3941
2021-11-26,6826.9156
2021-11-29,6818.19
2021-11-30,6804.8997
2021-12-01,6822.0986
2021-12-02,6825.09
2021-12-03,6889.3352
2021-12-06,6866.0802
2021-12-07,6889.3781
2021-12-08,6989.9568
2021-12-09,7081.5154
2021-12-10,7053.3964
2021-12-13,7094.5335
2021-12-14,7051.5637
2021-12-15,7002.5495
2021-12-16,7048.4608
2021-12-17,6948.0218
2021-12-20,6841.7685
2021-12-21,6895.0964
2021-12-22,6902.3198
2021-12-23,6946.7921
2021-12-24,6904.2925
2021-12-27,6900.772
2021-12-28,6942.8947
2021-12-29,6856.8601
2021-12-30,6911.7893
2021-12-31,6942.916
2022-01-04,6917.6667
2022-01-05,6834.7697
2022-01-06,6783.1855
2022-01-07,6775.2762
2022-01-10,6801.9904
2022-01-11,6739.8454
2022-01-12,6804.8712
2022-01-13,6697.3464
2022-01-14,6651.753
2022-01-17,6712.4366
2022-01-18,6762.8056
2022-01-19,6717.5436
2022-01-20,6749.5026
2022-01-21,6684.1395
2022-01-24,6692.6587
2022-01-25,6523.6854
2022-01-26,6568.5869
2022-01-27,6429.8462
2022-01-28,6364.2011
2022-02-07,6461.0554
2022-02-08,6448.9039
2022-02-09,6517.9815
2022-02-10,6504.3831
2022-02-11,6441.6711
2022-02-14,6377.4208
2022-02-15,6443.75
2022-02-16,6465.5107
2022-02-17,6476.7059
2022-02-18,6515.2854
2022-02-21,6504.4925
2022-02-22,6421.5934
2022-02-23,6497.0656
2022-02-24,6369.2175
2022-02-25,6428.674
2022-02-28,6445.1305
2022-03-01,6490.4453
2022-03-02,6446.8506
2022-03-03,6414.497
2022-03-04,6342.9337
2022-03-07,6156.819
2022-03-08,6011.4989
2022-03-09,5941.6406
2022-03-10,6037.4132
2022-03-11,6065.4393
2022-03-14,5890.6289
2022-03-15,5605.4981
2022-03-16,5832.8036
2022-03-17,5945.1621
2022-03-18,5989.9347
2022-03-21,5988.3432
2022-03-22,5984.4686
2022-03-23,6016.1901
2022-03-24,5977.0397
2022-03-25,5877.9061
2022-03-28,5853.4275
2022-03-29,5831.2902
2022-03-30,5987.7606
2022-03-31,5942.1334
2022-04-01,6008.2981
2022-04-06,5993.439
2022-04-07,5904.3287
2022-04-08,5929.102
2022-04-11,5745.4995
2022-04-12,5852.8272
2022-04-13,5791.4741
2022-04-14,5865.4732
2022-04-15,5849.8376
2022-04-18,5826.7677
2022-04-19,5797.2951
2022-04-20,5698.3379
2022-04-21,5573.6694
2022-04-22,5588.0761
2022-04-25,5292.0873
2022-04-26,5228.5384
2022-04-27,5393.6039
2022-04-28,5416.8529
2022-04-29,5568.0235
2022-05-05,5575.0935
2022-05-06,5438.8809
2022-05-09,5415.8225
2022-05-10,5480.2565
2022-05-11,5551.8755
2022-05-12,5534.4347
2022-05-13,5578.9767
2022-05-16,5543.8723
2022-05-17,5602.6249
2022-05-18,5583.572
2022-05-19,5602.3141
2022-05-20,5706.9137
2022-05-23,5690.085
2022-05-24,5538.9847
2022-05-25,5587.6936
2022-05-26,5616.8916
2022-05-27,5624.2256
2022-05-30,5666.2658
2022-05-31,5752.8213
2022-06-01,5745.3798
2022-06-02,5768.7642
2022-06-06,5876.0463
2022-06-07,5890.2764
2022-06-08,5942.8906
2022-06-09,5877.0051
2022-06-10,5973.249
2022-06-13,5919.4033
2022-06-14,5964.6768
2022-06-15,6021.9008
2022-06-16,5996.9946
2022-06-17,6073.335
2022-06-20,6103.813
2022-06-21,6089.3577
2022-06-22,6008.9522
2022-06-23,6117.0203
2022-06-24,6189.0229
2022-06-27,6252.0527
2022-06-28,6324.3043
2022-06-29,6224.5879
2022-06-30,6316.9054
2022-07-01,6293.6738
2022-07-04,6344.9783
2022-07-05,6335.5728
2022-07-06,6244.9546
2022-07-07,6276.0815
2022-07-08,6252.8316
2022-07-11,6156.1788
2022-07-12,6099.5993
2022-07-13,6115.8694
2022-07-14,6125.3947
2022-07-15,6033.4809
2022-07-18,6108.4193
2022-07-19,6089.2867
2022-07-20,6122.7194
2022-07-21,6060.1088
2022-07-22,6049.43
2022-07-25,6008.4815
2022-07-26,6062.8744
2022-07-27,6046.0735
2022-07-28,6052.2751
2022-07-29,5981.0065
2022-08-01,6013.726
2022-08-02,5884.0586
2022-08-03,5830.4426
2022-08-04,5875.9425
2022-08-05,5965.7571
2022-08-08,5969.2371
2022-08-09,5982.4465
2022-08-10,5927.8736
2022-08-11,6046.0455
2022-08-12,6039.6997
2022-08-15,6039.1232
2022-08-16,6036.0615
2022-08-17,6084.9964
2022-08-18,6039.7819
2022-08-19,5990.7354
2022-08-22,6042.5813
2022-08-23,6019.9656
2022-08-24,5892.1393
2022-08-25,5939.3228
2022-08-26,5926.2944
2022-08-29,5909.6469
2022-08-30,5889.0337
2022-08-31,5861.6337
2022-09-01,5816.8522
2022-09-02,5800.4329
2022-09-05,5799.4134
2022-09-06,5865.1427
2022-09-07,5870.4216
2022-09-08,5845.0309
2022-09-09,5916.1644
2022-09-13,5931.0882
2022-09-14,5869.7136
2022-09-15,5795.0767
2022-09-16,5656.8086
2022-09-19,5642.4861
2022-09-20,5658.8123
2022-09-21,5632.1234
2022-09-22,5592.0057
2022-09-23,5559.6043
2022-09-26,5519.1464
2022-09-27,5606.3294
2022-09-28,5502.5908
2022-09-29,5501.4884
2022-09-30,5463.7732
2022-10-10,5354.4794
2022-10-11,5373.291
2022-10-12,5466.6062
2022-10-13,5435.1937
2022-10-14,5566.0982
2022-10-17,5580.3077
2022-10-18,5576.232
2022-10-19,5494.5957
2022-10-20,5467.858
2022-10-21,5456.8385
2022-10-24,5324.1479
2022-10-25,5311.3408
2022-10-26,5367.2429
2022-10-27,5337.3355
2022-10-28,5197.4409
2022-10-31,5168.1771
2022-11-01,5335.6141
2022-11-02,5396.2111
2022-11-03,5363.5834
2022-11-04,5524.9571
2022-11-07,5535.6237
2022-11-08,5505.8248
2022-11-09,5465.0127
2022-11-10,5426.7271
2022-11-11,5549.5108
2022-11-14,5553.3993
2022-11-15,5656.5089
2022-11-16,5614.6606
2022-11-17,5600.7752
2022-11-18,5576.3967
2022-11-21,5540.8258
2022-11-22,5526.1267
2022-11-23,5528.1233
2022-11-24,5511.0785
2022-11-25,5524.0061
2022-11-28,5470.3965
2022-11-29,5620.746
2022-11-30,5623.9279
2022-12-01,5676.1683
2022-12-02,5646.1151
2022-12-05,5739.4177
2022-12-06,5761.6275
2022-12-07,5749.356
2022-12-08,5745.9726
2022-12-09,5789.6795
2022-12-12,5732.518
2022-12-13,5716.1694
2022-12-14,5722.7943
2022-12-15,5721.0118
2022-12-16,5716.3953
2022-12-19,5617.8716
2022-12-20,5534.7735
2022-12-21,5528.617
2022-12-22,5518.3551
2022-12-23,5506.2102
2022-12-26,5542.2258
2022-12-27,5603.3309
2022-12-28,5579.7963
2022-12-29,5563.1416
2022-12-30,5580.9017
2023-01-03,5620.5169
2023-01-04,5625.1095
2023-01-05,5720.4405
2023-01-06,5734.2411
2023-01-09,5775.4684
2023-01-10,5782.1521
2023-01-11,5766.2028
2023-01-12,5774.9016
2023-01-13,5845.9054
2023-01-16,5930.8328
2023-01-17,5931.6211
2023-01-18,5928.7305
2023-01-19,5969.1473
2023-01-20,6007.9818
2023-01-30,6037.0049
2023-01-31,5990.5995
2023-02-01,6051.1833
2023-02-02,6036.3186
2023-02-03,5987.439
2023-02-06,5918.5768
2023-02-07,5930.091
2023-02-08,5898.7902
2023-02-09,5978.4909
2023-02-10,5947.1902
2023-02-13,5999.2458
2023-02-14,6004.3316
2023-02-15,5977.9983
2023-02-16,5922.5695
2023-02-17,5846.5662
2023-02-20,5979.266
2023-02-21,5999.9867
2023-02-22,5957.7597
2023-02-23,5950.6378
2023-02-24,5900.1324
2023-02-27,5874.5005
2023-02-28,5914.2235
2023-03-01,5986.8211
2023-03-02,5972.106
2023-03-03,5987.839
2023-03-06,5965.868
2023-03-07,5874.338
2023-03-08,5862.6552
2023-03-09,5843.5595
2023-03-10,5767.2625
2023-03-13,5821.6425
2023-03-14,5782.388
2023-03-15,5793.2929
2023-03-16,5721.6653
2023-03-17,5753.0652
2023-03-20,5726.3133
2023-03-21,5790.8607
2023-03-22,5817.6947
2023-03-23,5869.0435
2023-03-24,5857.1421
2023-03-27,5841.8392
2023-03-28,5820.2359
2023-03-29,5822.7141
2023-03-30,5863.9858
2023-03-31,5890.2994
2023-04-03,5950.8321
2023-04-04,5963.1266
2023-04-06,5958.0968
2023-04-07,5998.2675
2023-04-10,5965.3545
2023-04-11,5962.861
2023-04-12,5965.2444
2023-04-13,5925.5479
2023-04-14,5956.6976
2023-04-17,6025.2271
2023-04-18,6036.7296
2023-04-19,5988.5727
2023-04-20,5975.0565
2023-04-21,5849.7668
2023-04-24,5786.0078
2023-04-25,5742.7084
2023-04-26,5745.9033
2023-04-27,5781.4059
2023-04-28,5845.5707
2023-05-04,5851.9495
2023-05-05,5823.1329
2023-05-08,5884.2901
2023-05-09,5830.9435
2023-05-10,5795.8876
2023-05-11,5784.7149
2023-05-12,5713.1216
2023-05-15,5795.6273
2023-05-16,5762.5569
2023-05-17,5745.9315
2023-05-18,5744.2714
2023-05-19,5731.1391
2023-05-22,5757.7496
2023-05-23,5682.214
2023-05-24,5612.8549
2023-05-25,5599.8692
2023-05-26,5612.8303
2023-05-29,5593.406
2023-05-30,5606.911
2023-05-31,5564.4981
2023-06-01,5577.5382
2023-06-02,5650.5978
2023-06-05,5630.0643
2023-06-06,5564.0225
2023-06-07,5545.9827
2023-06-08,5575.8551
2023-06-09,5606.5373
2023-06-12,5619.8101
2023-06-13,5648.2454
2023-06-14,5653.2216
2023-06-15,5734.6113
2023-06-16,5789.6811
2023-06-19,5755.2839
2023-06-20,5748.4362
2023-06-21,5653.7818
2023-06-26,5571.2432
2023-06-27,5626.9199
2023-06-28,5624.7584
2023-06-29,5606.1264
2023-06-30,5649.3264
2023-07-03,5715.5877
2023-07-04,5725.705
2023-07-05,5686.4696
2023-07-06,5652.0753
2023-07-07,5628.418
2023-07-10,5654.3664
2023-07-11,5693.3572
2023-07-12,5653.8033
2023-07-13,5741.2767
2023-07-14,5740.6745
2023-07-17,5707.4214
2023-07-18,5694.1381
2023-07-19,5689.0002
2023-07-20,5643.3077
2023-07-21,5644.8336
2023-07-24,5624.5373
2023-07-25,5769.5115
2023-07-26,5757.6515
2023-07-27,5742.6285
2023-07-28,5863.6311
2023-07-31,5898.9131
2023-08-01,5883.5128
2023-08-02,5847.812
2023-08-03,5891.3929
2023-08-04,5916.2563
2023-08-07,5873.6274
2023-08-08,5856.1342
2023-08-09,5832.9038
2023-08-10,5844.9463
2023-08-11,5717.2375
2023-08-14,5687.232
2023-08-15,5667.7395
2023-08-16,5625.3455
2023-08-17,5649.599
2023-08-18,5574.3609
2023-08-21,5498.213
2023-08-22,5537.2509
2023-08-23,5442.1663
2023-08-24,5477.3502
2023-08-25,5446.9354
2023-08-28,5510.8436
2023-08-29,5583.4987
2023-08-30,5582.9694
2023-08-31,5549.1161
2023-09-01,5581.0445
2023-09-04,5663.5762
2023-09-05,5622.0192
2023-09-06,5613.3887
2023-09-07,5532.9402
2023-09-08,5514.2506
2023-09-11,5561.0718
2023-09-12,5552.5503
2023-09-13,5512.475
2023-09-14,5505.7089
2023-09-15,5479.9422
2023-09-18,5504.4069
2023-09-19,5488.5626
2023-09-20,5463.6622
2023-09-21,5417.5843
2023-09-22,5511.9989
2023-09-25,5477.3694
2023-09-26,5448.8475
2023-09-27,5464.3431
2023-09-28,5456.6333
2023-10-09,5443.2115
2023-10-10,5406.1196
2023-10-11,5417.4694
2023-10-12,5466.0439
2023-10-13,5413.9147
2023-10-16,5360.703
2023-10-17,5378.3685
2023-10-18,5329.1655
2023-10-19,5229.9046
2023-10-20,5194.7471
2023-10-23,5121.6784
2023-10-24,5151.348
2023-10-25,5178.5119
2023-10-26,5194.8519
2023-10-27,5271.246
2023-10-30,5308.257
2023-10-31,5291.3906
2023-11-01,5285.191
2023-11-02,5254.1177
2023-11-03,5299.6986
2023-11-06,5376.4358
2023-11-07,5363.9071
2023-11-08,5353.735
2023-11-09,5351.6477
2023-11-10,5318.1065
2023-11-13,5318.5254
2023-11-14,5327.6839
2023-11-15,5363.7585
2023-11-16,5311.8847
2023-11-17,5312.7252
2023-11-20,5328.8764
2023-11-21,5329.3727
2023-11-22,5272.7002
2023-11-23,5303.9644
2023-11-24,5265.0742
2023-11-27,5235.662
2023-11-28,5249.1257
2023-11-29,5206.7337
2023-11-30,5213.3346
2023-12-01,5204.2473
2023-12-04,5177.4289
2023-12-05,5080.6542
2023-12-06,5091.8712
2023-12-07,5082.6363
2023-12-08,5096.1515
2023-12-11,5134.8649
2023-12-12,5143.2071
2023-12-13,5066.029
2023-12-14,5042.2022
2023-12-15,5020.8462
2023-12-18,4991.234
2023-12-19,4994.9624
2023-12-20,4940.5244
2023-12-21,4984.3746
2023-12-22,4984.449
2023-12-25,4996.7069
2023-12-26,4957.5344
2023-12-27,4977.0495
2023-12-28,5086.9433
2023-12-29,5116.774
2024-01-02,5062.9597
2024-01-03,5052.1341
2024-01-04,5006.3916
2024-01-05,4968.2226
2024-01-08,4892.3523
2024-01-09,4902.6592
2024-01-10,4880.2308
2024-01-11,4917.1146
2024-01-12,4900.0887
2024-01-15,4893.2846
2024-01-16,4914.3135
2024-01-17,4803.3827
2024-01-18,4854.533
2024-01-19,4836.8415
2024-01-22,4721.2156
2024-01-23,4756.8976
2024-01-24,4823.3755
2024-01-25,4930.4702
2024-01-26,4908.8763
2024-01-29,4851.1913
2024-01-30,4758.3343
2024-01-31,4696.0691
2024-02-01,4694.0195
2024-02-02,4623.2328
2024-02-05,4619.832
2024-02-06,4828.7158
2024-02-07,4940.4004
2024-02-08,4973.9243
2024-02-19,5014.1516
2024-02-20,5021.6746
2024-02-21,5071.3863
2024-02-22,5113.3377
2024-02-23,5122.0907
2024-02-26,5081.8336
2024-02-27,5155.4547
2024-02-28,5075.5642
2024-02-29,5188.5545
2024-03-01,5220.4114
2024-03-04,5226.2278
2024-03-05,5243.7467
2024-03-06,5227.5309
2024-03-07,5185.8391
2024-03-08,5220.7074
2024-03-11,5292.2354
2024-03-12,5296.8256
2024-03-13,5267.2335
2024-03-14,5250.5596
2024-03-15,5274.5305
2024-03-18,5329.9158
2024-03-19,5288.9556
2024-03-20,5301.2575
2024-03-21,5289.5914
2024-03-22,5229.6586
2024-03-25,5185.9374
2024-03-26,5202.9377
2024-03-27,5125.9267
2024-03-28,5162.7488
2024-03-29,5196.7081
2024-04-01,5289.2794
2024-04-02,5267.8884
2024-04-03,5252.1713
2024-04-08,5198.6787
2024-04-09,5206.7222
2024-04-10,5158.2568
2024-04-11,5164.4263
2024-04-12,5127.2231
2024-04-15,5222.9146
2024-04-16,5143.9713
2024-04-17,5240.7314
2024-04-18,5248.395
2024-04-19,5208.9997
2024-04-22,5186.1371
2024-04-23,5144.5674
2024-04-24,5175.2504
2024-04-25,5183.8129
2024-04-26,5271.5475
2024-04-29,5341.9318
2024-04-30,5313.9989
2024-05-06,5394.5538
2024-05-07,5395.4032
2024-05-08,5346.7043
2024-05-09,5409.0364
2024-05-10,5406.4696
2024-05-13,5397.0962
2024-05-14,5388.1285
2024-05-15,5344.0851
2024-05-16,5354.9695
2024-05-17,5413.8091
2024-05-20,5436.2692
2024-05-21,5410.2952
2024-05-22,5418.1183
2024-05-23,5345.0458
2024-05-24,5289.7771
2024-05-27,5342.3557
2024-05-28,5299.8739
2024-05-29,5309.1481
2024-05-30,5284.856
2024-05-31,5269.7645
2024-06-03,5270.9579
2024-06-04,5318.1939
2024-06-05,5281.4425
2024-06-06,5268.3386
2024-06-07,5247.136
2024-06-11,5215.8904
2024-06-12,5222.1887
2024-06-13,5195.7041
2024-06-14,5223.5893
2024-06-17,5216.6271
2024-06-18,5233.6202
2024-06-19,5205.6785
2024-06-20,5159.6583
2024-06-21,5154.6408
2024-06-24,5106.7971
2024-06-25,5074.7723
2024-06-26,5121.2028
2024-06-27,5071.3451
2024-06-28,5087.0371
2024-07-01,5120.8839
2024-07-02,5100.1372
2024-07-03,5081.589
2024-07-04,5043.1604
2024-07-05,5036.9803
2024-07-08,4985.7839
2024-07-09,5056.1454
2024-07-10,5040.2695
2024-07-11,5116.4825
2024-07-12,5122.0804
2024-07-15,5118.052
2024-07-16,5150.8536
2024-07-17,5145.0876
2024-07-18,5173.4734
2024-07-19,5195.1152
2024-07-22,5166.9553
2024-07-23,5047.223
2024-07-24,5010.1375
2024-07-25,4988.7882
2024-07-26,5023.3462
2024-07-29,4996.2542
2024-07-30,4971.1592
2024-07-31,5100.9759
2024-08-01,5067.1358
2024-08-02,5011.5865
2024-08-05,4941.2863
2024-08-06,4955.8464
2024-08-07,4954.5267
2024-08-08,4957.8182
2024-08-09,4937.1848
2024-08-12,4929.1689
2024-08-13,4943.2922
2024-08-14,4899.2034
2024-08-15,4944.4637
2024-08-16,4942.9965
2024-08-19,4958.961
2024-08-20,4911.2243
2024-08-21,4895.1767
2024-08-22,4871.7691
2024-08-23,4889.3636
2024-08-26,4888.9943
2024-08-27,4855.1499
2024-08-28,4837.6635
2024-08-29,4842.9422
2024-08-30,4912.9025
2024-09-02,4826.4025
2024-09-03,4848.7751
2024-09-04,4821.3833
2024-09-05,4833.0085
2024-09-06,4786.9613
2024-09-09,4736.8105
2024-09-10,4740.1845
2024-09-11,4732.0818
2024-09-12,4712.0688
2024-09-13,4685.9863
2024-09-18,4702.2274
2024-09-19,4745.7073
2024-09-20,4745.8201
2024-09-23,4757.9314
2024-09-24,4964.1476
2024-09-25,5030.739
2024-09-26,5245.7868
2024-09-27,5491.5102
2024-09-30,5983.7509
2024-10-08,6357.3202
2024-10-09,5912.7896
2024-10-10,5949.3123
2024-10-11,5768.6033
2024-10-14,5887.3148
2024-10-15,5734.4705
2024-10-16,5704.4906
2024-10-17,5645.2479
2024-10-18,5859.1649
2024-10-21,5887.2984
2024-10-22,5925.572
2024-10-23,5949.0163
2024-10-24,5886.7438
2024-10-25,5939.7198
2024-10-28,5967.746
2024-10-29,5904.9957
2024-10-30,5872.6954
2024-10-31,5891.2994
2024-11-01,5872.3787
2024-11-04,5958.9504
2024-11-05,6118.3743
2024-11-06,6099.6052
2024-11-07,6266.0731
2024-11-08,6215.1772
2024-11-11,6273.9313
2024-11-12,6205.7499
2024-11-13,6233.4768
2024-11-14,6106.2984
2024-11-15,5987.0596
2024-11-18,5942.8058
2024-11-19,5999.6018
2024-11-20,6024.1293
2024-11-21,6026.4879
2024-11-22,5826.8589
2024-11-25,5803.6661
2024-11-26,5783.0053
2024-11-27,5887.7166
2024-11-28,5837.4758
2024-11-29,5911.6527
2024-12-02,5970.4472
2024-12-03,5972.1994
2024-12-04,5934.5679
2024-12-05,5930.6754
2024-12-06,6008.6635
2024-12-09,5992.9172
2024-12-10,6037.3664
2024-12-11,6044.3826
2024-12-12,6102.7556
2024-12-13,5966.9563
2024-12-16,5923.2752
2024-12-17,5917.8227
2024-12-18,5950.7701
2024-12-19,5958.2527
2024-12-20,5946.2354
2024-12-23,5926.9208
2024-12-24,6003.1692
2024-12-25,5990.9914
2024-12-26,6005.3463
2024-12-27,6001.5117
2024-12-30,6022.1371
2024-12-31,5904.9838
2025-01-02,5729.654
2025-01-03,5648.1017
2025-01-06,5641.0176
2025-01-07,5687.5388
2025-01-08,5674.9754
2025-01-09,5663.2076
2025-01-10,5588.5655
2025-01-13,5580.6586
2025-01-14,5740.4324
2025-01-15,5699.9122
2025-01-16,5710.8715
2025-01-17,5735.335
2025-01-20,5762.4438
2025-01-21,5770.9658
2025-01-22,5724.7779
2025-01-23,5728.0949
2025-01-24,5780.755
2025-01-27,5747.4375
2025-02-05,5729.36
2025-02-06,5817.9616
2025-02-07,5896.485
2025-02-10,5920.1904
2025-02-11,5892.1417
2025-02-12,5954.9207
2025-02-13,5927.3128
2025-02-14,5978.294
2025-02-17,5987.9427
2025-02-18,5920.767
2025-02-19,5978.5573
2025-02-20,5969.5172
2025-02-21,6051.2578
2025-02-24,6038.2976
2025-02-25,5971.819
2025-02-26,6029.1151
2025-02-27,6032.3037
2025-02-28,5900.3625
2025-03-03,5905.4483
2025-03-04,5915.3937
2025-03-05,5938.2856
2025-03-06,6023.9409
2025-03-07,6001.3156
2025-03-10,5984.2077
2025-03-11,6006.5799
2025-03-12,5989.4939
2025-03-13,5959.7345
2025-03-14,6094.0788
2025-03-17,6085.2271
2025-03-18,6104.1244
2025-03-19,6098.5117
2025-03-20,6048.0525
2025-03-21,5957.454
2025-03-24,5979.3092
2025-03-25,5970.6396
2025-03-26,5956.5724
2025-03-27,5973.6031
2025-03-28,5943.4965
2025-03-31,5897.0629
2025-04-01,5907.0749
2025-04-02,5905.0115
2025-04-03,5865.2847
2025-04-07,5413.5825
2025-04-08,5492.832
2025-04-09,5562.8676
2025-04-10,5644.4361
2025-04-11,5671.4892
2025-04-14,5693.1914
2025-04-15,5689.0793
2025-04-16,5690.6736
2025-04-17,5690.1121
2025-04-18,5692.5408
2025-04-21,5727.8443
2025-04-22,5724.6712
2025-04-23,5730.7811
2025-04-24,5720.4492
2025-04-25,5729.5444
2025-04-28,5715.923
2025-04-29,5710.3342
2025-04-30,5713.3827
2025-05-06,5784.5682
2025-05-07,5813.1049
2025-05-08,5843.2602
2025-05-09,5823.1306
2025-05-12,5892.2017
2025-05-13,5895.7769
2025-05-14,5953.6932
2025-05-15,5892.2256
2025-05-16,5872.1252
2025-05-19,5860.2794
2025-05-20,5891.7039
2025-05-21,5916.4045
2025-05-22,5900.0368
2025-05-23,5852.3506
2025-05-26,5832.4017
2025-05-27,5804.8442
2025-05-28,5797.9805
2025-05-29,5845.5891
2025-05-30,5813.5683
2025-06-03,5833.1239
2025-06-04,5864.0557
2025-06-05,5883.2825
2025-06-06,5880.7783
2025-06-09,5905.5911
2025-06-10,5870.9021
2025-06-11,5915.2736
2025-06-12,5920.0811
2025-06-13,5876.0385
2025-06-16,5894.4274
2025-06-17,5887.0681
2025-06-18,5892.4169
2025-06-19,5839.2744
2025-06-20,5838.4309
2025-06-23,5861.016
2025-06-24,5937.6386
2025-06-25,6030.3551
2025-06-26,6013.1624
2025-06-27,5996.4074
2025-06-30,6030.9138
2025-07-01,6043.8378
2025-07-02,6033.8127
2025-07-03,6069.9745
2025-07-04,6083.9223
2025-07-07,6063.8493
2025-07-08,6122.1699
2025-07-09,6108.7261
2025-07-10,6140.4937
2025-07-11,6164.4976
2025-07-14,6168.132
2025-07-15,6170.0841
2025-07-16,6158.5411
2025-07-17,6209.9752
2025-07-18,6247.4674
2025-07-21,6295.206
2025-07-22,6347.8027
2025-07-23,6344.588
2025-07-24,6404.1481
2025-07-25,6383.2424
2025-07-28,6400.8569
2025-07-29,6428.9315
2025-07-30,6417.0621
2025-07-31,6308.4033
2025-08-01,6281.503
2025-08-04,6312.5339
2025-08-05,6360.9606
2025-08-06,6386.901
2025-08-07,6383.0195
2025-08-08,6370.2409
2025-08-11,6408.4867
2025-08-12,6439.8439
2025-08-13,6501.4628
2025-08-14,6477.5717
2025-08-15,6548.6987
2025-08-18,6617.6403
2025-08-19,6596.3035
2025-08-20,6671.4303
2025-08-21,6684.0943
2025-08-22,6819.5036
2025-08-25,6958.8035
2025-08-26,6943.0884
2025-08-27,6840.2175
2025-08-28,6968.5752
2025-08-29,7016.9061
2025-09-01,7065.9111
2025-09-02,6988.1724
2025-09-03,6928.4104
2025-09-04,6775.5157
2025-09-05,6942.1007
2025-09-08,6971.5331
